 30 number of points in subset
 -95.51666144632891 28.66915366192074 0.0E+0 -95.51666144632891 28.042663834736782 5.960652375601939 -95.51666144632891 26.190574966382875 11.660795625560976 -95.51666144632891 23.19383223220303 16.85130612371762 -95.51666144632891 19.183407676910576 21.305333641890513 -95.51666144632891 14.33457610744316 24.82821579394587 -95.51666144632891 8.859254742412961 27.265985716637072 -95.51666144632891 2.996741412248129 28.51210116071666 -95.51666144632891 -2.9967439048552644 28.512100898733084 -95.51666144632891 -8.859257126081198 27.26598494213629 -95.51666144632891 -14.334578277994753 24.828214540777278 -95.51666144632891 -19.183409539482 21.3053319648236 -95.51666144632891 -23.19383370539097 16.851304096048263 -95.51666144632891 -26.190575985801945 11.660793335908059 -95.51666144632891 -28.042664355833476 5.960649924034286 -95.51666144632891 -28.66915366192063 -2.5063371134791926E-6 -95.51666144632891 -28.04266331363987 -5.960654827169548 -95.51666144632891 -26.190573946963603 -11.660797915213806 -95.51666144632891 -23.19383075901491 -16.851308151386852 -95.51666144632891 -19.183405814339007 -21.30533531895726 -95.51666144632891 -14.334573936891458 -24.828217047114264 -95.51666144632891 -8.859252358744655 -27.265986491137645 -95.51666144632891 -2.99673891964097 -28.512101422700016 -95.51666144632891 2.996746397462377 -28.512100636749295 -95.51666144632891 8.859259509749368 -27.2659841676353 -95.51666144632891 14.334580448546236 -24.8282132876085 -95.51666144632891 19.183411402053273 -21.305330287756525 -95.51666144632891 23.193835178578734 -16.85130206837878 -95.51666144632891 26.190577005220813 -11.660791046255051 -95.51666144632891 28.04266487692996 -5.960647472466586
 -89.46933241675873 28.372954537827862 0.0E+0 -89.46933241675873 27.752937372524797 5.899069113204471 -89.46933241675873 25.919983603414411 11.540320584991333 -89.46933241675873 22.954202110137007 16.677204642644053 -89.46933241675873 18.985211782534921 21.085214790889466 -89.46933241675873 14.186476552871834 24.57169982358698 -89.46933241675873 8.76772418920016 26.98428360634688 -89.46933241675873 2.965780185003401 28.217524645154256 -89.46933241675873 -2.965782651857839 28.2175243858774 -89.46933241675873 -8.767726548241216 26.984282839847956 -89.46933241675873 -14.186478700998089 24.571698583365666 -89.46933241675873 -18.985213625862943 21.08521313114939 -89.46933241675873 -22.95420356810451 16.67720263592383 -89.46933241675873 -25.91998461230122 11.540318318994265 -89.46933241675873 -27.752937888237713 5.899066686965511 -89.46933241675873 -28.372954537827755 -2.4804425626163236E-6 -89.46933241675873 -27.75293685681167 -5.899071539443387 -89.46933241675873 -25.919982594527404 -11.540322850988316 -89.46933241675873 -22.954200652169326 -16.677206649364155 -89.46933241675873 -18.985209939206754 -21.085216450629374 -89.46933241675873 -14.186474404745471 -24.571701063808102 -89.46933241675873 -8.767721830159038 -26.9842843728456 -89.46933241675873 -2.9657777181489404 -28.2175249044309 -89.46933241675873 2.965785118712254 -28.217524126600327 -89.46933241675873 8.767728907282205 -26.984282073348826 -89.46933241675873 14.186480849124235 -24.571697343144165 -89.46933241675873 18.98521546919082 -21.085211471409156 -89.46933241675873 22.954205026071843 -16.677200629203476 -89.46933241675873 25.91998562118783 -11.54031605299711 -89.46933241675873 27.752938403950416 -5.899064260726504
 -83.54061008235455 28.06444973174865 0.0E+0 -83.54061008235455 27.4511741370174 5.8349273555884044 -83.54061008235455 25.63815044062248 11.414840372508772 -83.54061008235455 22.70461648234313 16.495870063005448 -83.54061008235455 18.778781779923281 20.855951035804341 -83.54061008235455 14.032224157617897 24.304526819837732 -83.54061008235455 8.672390971535467 26.690878096883157 -83.54061008235455 2.9335326642304697 27.910709859366523 -83.54061008235455 -2.9335351042623063 27.910709602908834 -83.54061008235455 -8.672393304926198 26.690877338718525 -83.54061008235455 -14.032226282387146 24.30452559310159 -83.54061008235455 -18.778783603208427 20.85594939411095 -83.54061008235455 -22.704617924457863 16.495868078104695 -83.54061008235455 -25.63815143853946 11.414838131150344 -83.54061008235455 -27.451174647122865 5.8349249557304254 -83.54061008235455 -28.064449731748542 -2.4534722148243677E-6 -83.54061008235455 -27.45117362691172 -5.83492975544634 -83.54061008235455 -25.638149442705302 -11.414842613867116 -83.54061008235455 -22.704615040228222 -16.49587204790608 -83.54061008235455 -18.778779956637993 -20.85595267749757 -83.54061008235455 -14.03222203284854 -24.304528046573683 -83.54061008235455 -8.67238863814467 -26.690878855047582 -83.54061008235455 -2.9335302241986105 -27.910710115824 -83.54061008235455 2.9335375442941202 -27.910709346450936 -83.54061008235455 8.672395638316862 -26.69087658055369 -83.54061008235455 14.032228407156285 -24.304524366365267 -83.54061008235455 18.77878542649343 -20.855947752417403 -83.54061008235455 22.704619366572423 -16.495866093203815 -83.54061008235455 25.638152436456245 -11.414835889791826 -83.54061008235455 27.45117515722812 -5.8349225558724
 -77.64805624726962 27.737473356941151 0.0E+0 -77.64805624726962 27.13134298089902 5.766945142780681 -77.64805624726962 25.339442660210863 11.281847095972628 -77.64805624726962 22.440087041725142 16.303678167420365 -77.64805624726962 18.559991885648102 20.6129602297122 -77.64805624726962 13.86873597846598 24.0213569680529 -77.64805624726962 8.571349725835288 26.379905081414595 -77.64805624726962 2.8993543395136893 27.58552469395794 -77.64805624726962 -2.899356751116935 27.585524440488217 -77.64805624726962 -8.571352032039893 26.379904332083274 -77.64805624726962 -13.868738078479733 24.021355755609352 -77.64805624726962 -18.55999368769032 20.612958607146033 -77.64805624726962 -22.440088467037927 16.303676205645512 -77.64805624726962 -25.339443646501205 11.281844880728064 -77.64805624726962 -27.131343485061293 5.766942770883231 -77.64805624726962 -27.73747335694105 -2.4248870311431552E-6 -77.64805624726962 -27.13134247673654 -5.766947514678088 -77.64805624726962 -25.33944167392033 -11.281849311217107 -77.64805624726962 -22.440085616412186 -16.3036801291951 -77.64805624726962 -18.559990083605743 -20.612961852278207 -77.64805624726962 -13.86873387845212 -24.02135818049626 -77.64805624726962 -8.571347419630616 -26.379905830745716 -77.64805624726962 -2.8993519279104216 -27.585524947427455 -77.64805624726962 2.8993591627201582 -27.585524187018286 -77.64805624726962 8.571354338244435 -26.37990358275175 -77.64805624726962 13.86874017849338 -24.02135454316562 -77.64805624726962 18.55999548973239 -20.61295698457971 -77.64805624726962 22.44008989235054 -16.30367424387053 -77.64805624726962 25.339444632791352 -11.281842665483413 -77.64805624726962 27.13134398922336 -5.766940398985735
 -71.8878135823167 27.39520188784144 0.0E+0 -71.8878135823167 26.79655096501425 5.695782900970252 -71.8878135823167 25.0267621159569 11.142632743965668 -71.8878135823167 22.163183610051376 16.102496040761543 -71.8878135823167 18.330967575919842 20.35860295320302 -71.8878135823167 13.697600252553956 23.724941175834874 -71.8878135823167 8.465582036576926 26.0543855666868 -71.8878135823167 2.8635772427155905 27.245128222318804 -71.8878135823167 -2.8635796245604305 27.245127971976817 -71.8878135823167 -8.46558431432371 26.054384826601982 -71.8878135823167 -13.697602326654218 23.72493997835249 -71.8878135823167 -18.330969355725436 20.358601350658794 -71.8878135823167 -22.16318501777626 16.102494103194356 -71.8878135823167 -25.026763090076734 11.142630556056508 -71.8878135823167 -26.796551462955324 5.695780558341251 -71.8878135823167 -27.39520188784134 -2.3949647077984983E-6 -71.8878135823167 -26.796550467072972 -5.69578524359921 -71.8878135823167 -25.02676114183687 -11.142634931874746 -71.8878135823167 -22.163182202326321 -16.10249797832861 -71.8878135823167 -18.330965796114103 -20.358604555747085 -71.8878135823167 -13.69759817845359 -23.724942373317077 -71.8878135823167 -8.465579758830076 -26.054386306771416 -71.8878135823167 -2.8635748608707287 -27.245128472660585 -71.8878135823167 2.8635820064052484 -27.24512772163462 -71.8878135823167 8.465586592070432 -26.05438408651697 -71.8878135823167 13.697604400754374 -23.724938780869923 -71.8878135823167 18.330971135530894 -20.35859974811442 -71.8878135823167 22.163186425500978 -16.102492165627047 -71.8878135823167 25.026764064196378 -11.14262836814726 -71.8878135823167 26.796551960896191 -5.695778215712205
 -66.21733277770238 27.03280905715368 0.0E+0 -66.21733277770238 26.442077287593015 5.620437192735787 -66.21733277770238 24.69569979331798 10.995234296678007 -66.21733277770238 21.870001655109707 15.8894868742206 -66.21733277770238 18.08847944766 20.089292590634244 -66.21733277770238 13.516403846355704 23.41109977302969 -66.21733277770238 8.353596505307081 25.709729499686524 -66.21733277770238 2.8256968917282403 26.884720615929921 -66.21733277770238 -2.8256992420652453 26.884720368899543 -66.21733277770238 -8.353598752923075 25.709728769391794 -66.21733277770238 -13.51640589301908 23.411098591388 -66.21733277770238 -18.088481203921737 20.089291009289006 -66.21733277770238 -21.870003044212737 15.889484962284195 -66.21733277770238 -24.695700754551836 10.995232137711234 -66.21733277770238 -26.44207777894716 5.620434881095861 -66.21733277770238 -27.032809057153578 -2.3632833190863533E-6 -66.21733277770238 -26.442076796238666 -5.620439504375671 -66.21733277770238 -24.695698832083937 -10.995236455644696 -66.21733277770238 -21.870000266006506 -15.889488786156884 -66.21733277770238 -18.088477691398125 -20.089294171979322 -66.21733277770238 -13.516401799692227 -23.4111009546712 -66.21733277770238 -8.353594257691023 -25.709730229981055 -66.21733277770238 -2.8256945413912135 -26.8847208629601 -66.21733277770238 2.8257015924022286 -26.88472012186896 -66.21733277770238 8.353601000539006 -25.709728039096873 -66.21733277770238 13.516407939682349 -23.41109740974613 -66.21733277770238 18.088482960183334 -20.089289427943615 -66.21733277770238 21.870004433315603 -15.88948305034767 -66.21733277770238 24.695701715785503 -10.99522997874438 -66.21733277770238 26.4420782703011 -5.6204325694558905
 -60.62850996661135 26.646581570620885 0.0E+0 -60.62850996661135 26.064289798771522 5.540135980768644 -60.62850996661135 24.34286342921036 10.838141421229261 -60.62850996661135 21.55753705877928 15.662468048143328 -60.62850996661135 17.830042822095144 19.802269626535387 -60.62850996661135 13.323290112836446 23.076616952424963 -60.62850996661135 8.234245661118726 25.342405327673617 -60.62850996661135 2.785325141759958 26.500608922332943 -60.62850996661135 -2.785327458516851 26.500608678831977 -60.62850996661135 -8.23424787662222 25.34240460781287 -60.62850996661135 -13.323292130258404 23.076615787665815 -60.62850996661135 -17.830044553264535 19.8022680677834 -60.62850996661135 -21.55753842803569 15.662466163523447 -60.62850996661135 -24.34286437671072 10.838139293108426 -60.62850996661135 -26.06429028310551 5.540133702155951 -60.62850996661135 -26.646581570620785 -2.329518238499804E-6 -60.62850996661135 -26.06428931443733 -5.540138259381297 -60.62850996661135 -24.342862481709811 -10.838143549350017 -60.62850996661135 -21.557535689522694 -15.66246993276309 -60.62850996661135 -17.830041090925615 -19.80227118528722 -60.62850996661135 -13.323288095414387 -23.076618117183933 -60.62850996661135 -8.234243445615169 -25.342406047534165 -60.62850996661135 -2.785322825003043 -26.500609165833711 -60.62850996661135 2.7853297752737224 -26.500608435330804 -60.62850996661135 8.234250092125652 -25.342403887951935 -60.62850996661135 13.323294147680258 -23.07661462290649 -60.62850996661135 17.83004628443379 -19.802266509031262 -60.62850996661135 21.557539797291944 -15.66246427890345 -60.62850996661135 24.342865324210894 -10.838137164987508 -60.62850996661135 26.064290767439302 -5.5401314235432135
 -55.137118585668645 26.233692901647703 0.0E+0 -55.137118585668645 25.660423738345546 5.454291597129131 -55.137118585668645 23.965670863115345 10.670204465650379 -55.137118585668645 21.223503113038447 15.419778171841788 -55.137118585668645 17.553766383819606 19.49543354224896 -55.137118585668645 13.116845788769837 22.719044870143466 -55.137118585668645 8.106656059352849 24.949724864080543 -55.137118585668645 2.7421665404440287 26.089982098928896 -55.137118585668645 -2.742168821302784 26.089981859200975 -55.137118585668645 -8.106658240527125 24.94972415537404 -55.137118585668645 -13.11684777493185 22.719043723432253 -55.137118585668645 -17.55376808816454 19.49543200764983 -55.137118585668645 -21.22350446107824 15.419776316424084 -55.137118585668645 -23.965671795934191 10.670202370504766 -55.137118585668645 -25.660424215174781 5.454289353823531 -55.137118585668645 -26.233692901647604 -2.293422363226129E-6 -55.137118585668645 -25.660423261516115 -5.454293840434689 -55.137118585668645 -23.965669930296314 -10.670206560795911 -55.137118585668645 -21.22350176499849 -15.419780027259375 -55.137118585668645 -17.553764679474543 -19.49543507684794 -55.137118585668645 -13.116843802607725 -22.719046016854502 -55.137118585668645 -8.10665387817851 -24.949725572786856 -55.137118585668645 -2.742164259585253 -26.089982338656621 -55.137118585668645 2.7421711021615173 -26.089981619472855 -55.137118585668645 8.10666042170134 -24.949723446667345 -55.137118585668645 13.11684976109376 -22.71904257672087 -55.137118585668645 17.553769792509331 -19.495430473050546 -55.137118585668645 21.22350580911787 -15.419774461006265 -55.137118585668645 23.965672728752853 -10.670200275359074 -55.137118585668645 25.660424692003825 -5.454287110517888
 -49.70020554861077 25.785634469755187 0.0E+0 -49.70020554861077 25.222156458744265 5.361135008414901 -49.70020554861077 23.55634912002575 10.487962678389403 -49.70020554861077 20.86101623176918 15.156416027072153 -49.70020554861077 17.253956781365666 19.162461230087135 -49.70020554861077 12.892816584131133 22.33101487921631 -49.70020554861077 7.96819840432642 24.523595967906437 -49.70020554861077 2.695331699283625 25.64437817609668 -49.70020554861077 -2.6953339411864467 25.64437794046319 -49.70020554861077 -7.968200548247324 24.523595271304287 -49.70020554861077 -12.892818536370486 22.331013752090353 -49.70020554861077 -17.253958456601232 19.162459721698194 -49.70020554861077 -20.861017556785125 15.156414203344061 -49.70020554861077 -23.556350036912512 10.487960619027836 -49.70020554861077 -25.222156927429494 5.361132803423845 -49.70020554861077 -25.78563446975509 -2.2542518495059737E-6 -49.70020554861077 -25.22215599005884 -5.361137213405915 -49.70020554861077 -23.556348203138803 -10.487964737750891 -49.70020554861077 -20.861014906753077 -15.15641785080013 -49.70020554861077 -17.25395510612997 -19.16246273847593 -49.70020554861077 -12.892814631891682 -22.33101600634209 -49.70020554861077 -7.9681962604054534 -24.5235966645084 -49.70020554861077 -2.695329457380783 -25.644378411729974 -49.70020554861077 2.695336183089247 -25.64437770482951 -49.70020554861077 7.968202692168169 -24.52359457470195 -49.70020554861077 12.892820488609738 -22.33101262496423 -49.70020554861077 17.253960131836667 -19.162458213309108 -49.70020554861077 20.861018881800912 -15.156412379615857 -49.70020554861077 23.556350953799096 -10.48795855966619 -49.70020554861077 25.222157396114532 -5.361130598432748
 -44.38629244508905 25.301611690676725 0.0E+0 -44.38629244508905 24.748710739274674 5.260501011263057 -44.38629244508905 23.11417231109786 10.291092872900634 -44.38629244508905 20.469433582804494 14.871914568909567 -44.38629244508905 16.930082334094965 18.80276219885139 -44.38629244508905 12.65080520680708 21.911838849471582 -44.38629244508905 7.8186271560240214 24.0632629445982 -44.38629244508905 2.644737561638661 25.163006922382045 -44.38629244508905 -2.6447397614586694 25.16300669117164 -44.38629244508905 -7.818629259701334 24.063262261071987 -44.38629244508905 -12.650807122400899 21.911837743502935 -44.38629244508905 -16.930083977884642 18.802760718776454 -44.38629244508905 -20.469434882948533 14.87191277941472 -44.38629244508905 -23.114173210773717 10.291090852195394 -44.38629244508905 -24.7487111991622 5.260498847661943 -44.38629244508905 -25.30161169067663 -2.211937232573804E-6 -44.38629244508905 -24.748710279386955 -5.260503174864132 -44.38629244508905 -23.11417141142182 -10.291094893605797 -44.38629244508905 -20.4694322826603 -14.8719163584043 -44.38629244508905 -16.930080690305157 -18.80276367892618 -44.38629244508905 -12.650803291213164 -21.91183995544006 -44.38629244508905 -7.818625052346649 -24.063263628124232 -44.38629244508905 -2.6447353618186322 -25.16300715359226 -44.38629244508905 2.644741961278657 -25.163006459961042 -44.38629244508905 7.8186313633785875 -24.063261577545592 -44.38629244508905 12.650809037994621 -21.911836637534126 -44.38629244508905 16.93008562167419 -18.802759238701373 -44.38629244508905 20.469436183092415 -14.871910989919762 -44.38629244508905 23.1141741104494 -10.291088831490075 -44.38629244508905 24.74871165904954 -5.260496684060788
