 -77.64806  26.37991   8.57135  -0.00347  -0.00670
 -77.64806  27.58552   2.89935  -0.00115  -0.01391
 -77.64806  27.58552  -2.89936   0.00115  -0.02128
 -77.64806  26.37990  -8.57135   0.00347  -0.02849
 -77.64806  24.02136 -13.86874   0.00581  -0.03522
 -77.64806  20.61296 -18.55999   0.00809  -0.04118
 -77.64806  16.30368 -22.44009   0.01015  -0.04611
 -77.64806  11.28184 -25.33944   0.01182  -0.04980
 -77.64806   5.76694 -27.13134   0.01291  -0.05208
 -77.64806  -0.00000 -27.73747   0.01329  -0.05285
 -77.64806  -5.76695 -27.13134   0.01291  -0.05208
 -77.64806 -11.28185 -25.33944   0.01182  -0.04980
 -77.64806 -16.30368 -22.44009   0.01015  -0.04611
 -77.64806 -20.61296 -18.55999   0.00809  -0.04118
 -77.64806 -24.02136 -13.86873   0.00581  -0.03522
 -77.64806 -26.37991  -8.57135   0.00347  -0.02849
 -77.64806 -27.58552  -2.89935   0.00115  -0.02128
 -77.64806 -27.58552   2.89936  -0.00115  -0.01391
 -77.64806 -26.37990   8.57135  -0.00347  -0.00670
 -77.64806 -24.02135  13.86874  -0.00581   0.00003
 -77.64806 -20.61296  18.56000  -0.00809   0.00599
 -77.64806 -16.30367  22.44009  -0.01015   0.01093
 -77.64806 -11.28184  25.33944  -0.01182   0.01461
 -77.64806  -5.76694  27.13134  -0.01291   0.01689
 -71.88781   0.00000  27.39520  -0.01475   0.01857
 -71.88781   5.69578  26.79655  -0.01432   0.01767
 -71.88781  11.14263  25.02676  -0.01309   0.01500
 -71.88781  16.10250  22.16318  -0.01121   0.01068
 -71.88781  20.35860  18.33097  -0.00890   0.00490
 -71.88781  23.72494  13.69760  -0.00638  -0.00209
 -71.88781  26.05439   8.46558  -0.00380  -0.00999
 -71.88781  27.24513   2.86358  -0.00126  -0.01844
 -71.88781  27.24513  -2.86358   0.00126  -0.02708
 -71.88781  26.05438  -8.46558   0.00380  -0.03553
 -71.88781  23.72494 -13.69760   0.00638  -0.04342
 -71.88781  20.35860 -18.33097   0.00890  -0.05041
 -71.88781  16.10249 -22.16319   0.01121  -0.05619
 -71.88781  11.14263 -25.02676   0.01309  -0.06051
 -71.88781   5.69578 -26.79655   0.01432  -0.06318
 -71.88781  -0.00000 -27.39520   0.01475  -0.06409
 -71.88781  -5.69579 -26.79655   0.01432  -0.06318
 -71.88781 -11.14263 -25.02676   0.01309  -0.06051
 -71.88781 -16.10250 -22.16318   0.01121  -0.05619
 -71.88781 -20.35860 -18.33097   0.00890  -0.05041
 -71.88781 -23.72494 -13.69760   0.00638  -0.04342
 -71.88781 -26.05439  -8.46558   0.00380  -0.03553
 -71.88781 -27.24513  -2.86357   0.00126  -0.02708
 -71.88781 -27.24513   2.86358  -0.00126  -0.01844
 -71.88781 -26.05438   8.46559  -0.00380  -0.00999
 -71.88781 -23.72494  13.69760  -0.00638  -0.00209
 -71.88781 -20.35860  18.33097  -0.00890   0.00490
 -71.88781 -16.10249  22.16319  -0.01121   0.01068
 -71.88781 -11.14263  25.02676  -0.01309   0.01500
 -71.88781  -5.69578  26.79655  -0.01432   0.01767
 -66.21733   0.00000  27.03281  -0.01510   0.01861
 -66.21733   5.62044  26.44208  -0.01465   0.01756
 -66.21733  10.99523  24.69570  -0.01335   0.01443
 -66.21733  15.88949  21.87000  -0.01138   0.00937
 -66.21733  20.08929  18.08848  -0.00899   0.00260
 -66.21733  23.41110  13.51640  -0.00640  -0.00559
 -66.21733  25.70973   8.35360  -0.00380  -0.01483
 -66.21733  26.88472   2.82570  -0.00126  -0.02473
 -66.21733  26.88472  -2.82570   0.00126  -0.03485
 -66.21733  25.70973  -8.35360   0.00380  -0.04474
 -66.21733  23.41110 -13.51641   0.00640  -0.05399
 -66.21733  20.08929 -18.08848   0.00899  -0.06217
 -66.21733  15.88948 -21.87000   0.01138  -0.06895
 -66.21733  10.99523 -24.69570   0.01335  -0.07401
 -66.21733   5.62043 -26.44208   0.01465  -0.07713
 -66.21733  -0.00000 -27.03281   0.01510  -0.07819
 -66.21733  -5.62044 -26.44208   0.01465  -0.07713
 -66.21733 -10.99524 -24.69570   0.01335  -0.07401
 -66.21733 -15.88949 -21.87000   0.01138  -0.06895
 -66.21733 -20.08929 -18.08848   0.00899  -0.06217
 -66.21733 -23.41110 -13.51640   0.00640  -0.05399
 -66.21733 -25.70973  -8.35359   0.00380  -0.04474
 -66.21733 -26.88472  -2.82569   0.00126  -0.03485
 -66.21733 -26.88472   2.82570  -0.00126  -0.02473
 -66.21733 -25.70973   8.35360  -0.00380  -0.01483
 -66.21733 -23.41110  13.51641  -0.00640  -0.00559
 -66.21733 -20.08929  18.08848  -0.00899   0.00260
 -66.21733 -15.88948  21.87000  -0.01138   0.00937
 -66.21733 -10.99523  24.69570  -0.01335   0.01443
 -66.21733  -5.62043  26.44208  -0.01465   0.01756
 -60.62851   0.00000  26.64658  -0.01347   0.01694
 -60.62851   5.54014  26.06429  -0.01304   0.01571
 -60.62851  10.83814  24.34286  -0.01181   0.01206
 -60.62851  15.66247  21.55754  -0.00997   0.00616
 -60.62851  19.80227  17.83004  -0.00779  -0.00174
 -60.62851  23.07662  13.32329  -0.00548  -0.01129
 -60.62851  25.34241   8.23425  -0.00321  -0.02207
 -60.62851  26.50061   2.78533  -0.00105  -0.03361
 -60.62851  26.50061  -2.78533   0.00105  -0.04542
 -60.62851  25.34240  -8.23425   0.00321  -0.05696
 -60.62851  23.07662 -13.32329   0.00548  -0.06774
 -60.62851  19.80227 -17.83004   0.00779  -0.07729
 -60.62851  15.66247 -21.55754   0.00997  -0.08519
 -60.62851  10.83814 -24.34286   0.01181  -0.09109
 -60.62851   5.54013 -26.06429   0.01304  -0.09474
 -60.62851  -0.00000 -26.64658   0.01347  -0.09597
 -60.62851  -5.54014 -26.06429   0.01304  -0.09474
 -60.62851 -10.83814 -24.34286   0.01181  -0.09109
 -60.62851 -15.66247 -21.55754   0.00997  -0.08519
 -60.62851 -19.80227 -17.83004   0.00779  -0.07729
 -60.62851 -23.07662 -13.32329   0.00548  -0.06774
 -60.62851 -25.34241  -8.23424   0.00321  -0.05696
 -60.62851 -26.50061  -2.78532   0.00105  -0.04542
 -60.62851 -26.50061   2.78533  -0.00105  -0.03361
 -60.62851 -25.34240   8.23425  -0.00321  -0.02207
 -60.62851 -23.07661  13.32329  -0.00548  -0.01129
 -60.62851 -19.80227  17.83005  -0.00779  -0.00174
 -60.62851 -15.66246  21.55754  -0.00997   0.00616
 -60.62851 -10.83814  24.34287  -0.01181   0.01206
 -60.62851  -5.54013  26.06429  -0.01304   0.01571
 -55.13712   0.00000  26.23369  -0.00878   0.01205
 -55.13712   5.45429  25.66042  -0.00844   0.01063
 -55.13712  10.67020  23.96567  -0.00749   0.00642
 -55.13712  15.41978  21.22350  -0.00614  -0.00040
 -55.13712  19.49543  17.55377  -0.00461  -0.00952
 -55.13712  22.71904  13.11685  -0.00309  -0.02054
 -55.13712  24.94972   8.10666  -0.00173  -0.03299
 -55.13712  26.08998   2.74217  -0.00055  -0.04632
 -55.13712  26.08998  -2.74217   0.00055  -0.05995
 -55.13712  24.94972  -8.10666   0.00173  -0.07328
 -55.13712  22.71904 -13.11685   0.00309  -0.08573
 -55.13712  19.49543 -17.55377   0.00461  -0.09675
 -55.13712  15.41978 -21.22350   0.00614  -0.10587
 -55.13712  10.67020 -23.96567   0.00749  -0.11268
 -55.13712   5.45429 -25.66042   0.00844  -0.11689
 -55.13712  -0.00000 -26.23369   0.00878  -0.11832
 -55.13712  -5.45429 -25.66042   0.00844  -0.11689
 -55.13712 -10.67021 -23.96567   0.00749  -0.11268
 -55.13712 -15.41978 -21.22350   0.00614  -0.10587
 -55.13712 -19.49544 -17.55376   0.00461  -0.09675
 -55.13712 -22.71905 -13.11684   0.00309  -0.08573
 -55.13712 -24.94973  -8.10665   0.00173  -0.07328
 -55.13712 -26.08998  -2.74216   0.00055  -0.05995
 -55.13712 -26.08998   2.74217  -0.00055  -0.04632
 -55.13712 -24.94972   8.10666  -0.00173  -0.03299
 -55.13712 -22.71904  13.11685  -0.00309  -0.02054
 -55.13712 -19.49543  17.55377  -0.00461  -0.00952
 -55.13712 -15.41977  21.22351  -0.00614  -0.00040
 -55.13712 -10.67020  23.96567  -0.00749   0.00642
 -55.13712  -5.45429  25.66042  -0.00844   0.01063
 -49.70021   0.00000  25.78563   0.00008   0.00114
 -49.70021   5.36114  25.22216   0.00022  -0.00047
 -49.70021  10.48796  23.55635   0.00058  -0.00524
 -49.70021  15.15642  20.86102   0.00098  -0.01296
 -49.70021  19.16246  17.25396   0.00123  -0.02328
 -49.70021  22.33101  12.89282   0.00124  -0.03577
 -49.70021  24.52360   7.96820   0.00093  -0.04987
 -49.70021  25.64438   2.69533   0.00035  -0.06496
 -49.70021  25.64438  -2.69533  -0.00035  -0.08039
 -49.70021  24.52360  -7.96820  -0.00093  -0.09549
 -49.70021  22.33101 -12.89282  -0.00124  -0.10959
 -49.70021  19.16246 -17.25396  -0.00123  -0.12207
 -49.70021  15.15641 -20.86102  -0.00098  -0.13240
 -49.70021  10.48796 -23.55635  -0.00058  -0.14011
 -49.70021   5.36113 -25.22216  -0.00022  -0.14488
 -49.70021  -0.00000 -25.78563  -0.00008  -0.14650
 -49.70021  -5.36114 -25.22216  -0.00022  -0.14488
 -49.70021 -10.48796 -23.55635  -0.00058  -0.14011
 -49.70021 -15.15642 -20.86101  -0.00098  -0.13240
 -49.70021 -19.16246 -17.25396  -0.00123  -0.12207
 -49.70021 -22.33102 -12.89281  -0.00124  -0.10959
 -49.70021 -24.52360  -7.96820  -0.00093  -0.09549
 -49.70021 -25.64438  -2.69533  -0.00035  -0.08039
 -49.70021 -25.64438   2.69534   0.00035  -0.06496
 -49.70021 -24.52359   7.96820   0.00093  -0.04987
 -49.70021 -22.33101  12.89282   0.00124  -0.03577
 -49.70021 -19.16246  17.25396   0.00123  -0.02328
 -49.70021 -15.15641  20.86102   0.00098  -0.01296
 -49.70021 -10.48796  23.55635   0.00058  -0.00524
 -49.70021  -5.36113  25.22216   0.00022  -0.00047
 -44.38629   0.00000  25.30161   0.01323  -0.02062
 -44.38629   5.26050  24.74871   0.01306  -0.02237
 -44.38629  10.29109  23.11417   0.01251  -0.02756
 -44.38629  14.87191  20.46943   0.01143  -0.03594
 -44.38629  18.80276  16.93008   0.00976  -0.04716
 -44.38629  21.91184  12.65081   0.00752  -0.06072
 -44.38629  24.06326   7.81863   0.00478  -0.07604
 -44.38629  25.16301   2.64474   0.00165  -0.09244
 -44.38629  25.16301  -2.64474  -0.00165  -0.10921
 -44.38629  24.06326  -7.81863  -0.00478  -0.12561
 -44.38629  21.91184 -12.65081  -0.00752  -0.14093
 -44.38629  18.80276 -16.93008  -0.00976  -0.15450
 -44.38629  14.87191 -20.46943  -0.01143  -0.16572
 -44.38629  10.29109 -23.11417  -0.01251  -0.17410
 -44.38629   5.26050 -24.74871  -0.01306  -0.17928
 -44.38629  -0.00000 -25.30161  -0.01323  -0.18104
 -44.38629  -5.26050 -24.74871  -0.01306  -0.17928
 -44.38629 -10.29109 -23.11417  -0.01251  -0.17410
 -44.38629 -14.87192 -20.46943  -0.01143  -0.16572
 -44.38629 -18.80276 -16.93008  -0.00976  -0.15450
 -44.38629 -21.91184 -12.65080  -0.00752  -0.14093
 -44.38629 -24.06326  -7.81863  -0.00478  -0.12561
 -44.38629 -25.16301  -2.64474  -0.00165  -0.10921
 -44.38629 -25.16301   2.64474   0.00165  -0.09244
 -44.38629 -24.06326   7.81863   0.00478  -0.07604
 -44.38629 -21.91184  12.65081   0.00752  -0.06072
 -44.38629 -18.80276  16.93009   0.00976  -0.04716
 -44.38629 -14.87191  20.46944   0.01143  -0.03594
 -44.38629 -10.29109  23.11417   0.01251  -0.02756
 -44.38629  -5.26050  24.74871   0.01306  -0.02237
 -39.20318   0.00000  24.77507   0.02833  -0.06194
 -39.20318   5.15103  24.23368   0.02780  -0.06368
 -39.20318  10.07693  22.63315   0.02616  -0.06884
 -39.20318  14.56242  20.04345   0.02332  -0.07720
 -39.20318  18.41147  16.57776   0.01938  -0.08838
 -39.20318  21.45584  12.38753   0.01455  -0.10189
 -39.20318  23.56249   7.65592   0.00907  -0.11716
 -39.20318  24.63935   2.58970   0.00309  -0.13350
 -39.20318  24.63935  -2.58970  -0.00309  -0.15020
 -39.20318  23.56249  -7.65592  -0.00907  -0.16655
 -39.20318  21.45584 -12.38754  -0.01455  -0.18181
 -39.20318  18.41146 -16.57776  -0.01938  -0.19532
 -39.20318  14.56242 -20.04345  -0.02332  -0.20650
 -39.20318  10.07693 -22.63315  -0.02616  -0.21486
 -39.20318   5.15102 -24.23368  -0.02780  -0.22002
 -39.20318  -0.00000 -24.77507  -0.02833  -0.22177
 -39.20318  -5.15103 -24.23367  -0.02780  -0.22002
 -39.20318 -10.07693 -22.63315  -0.02616  -0.21486
 -39.20318 -14.56242 -20.04345  -0.02332  -0.20650
 -39.20318 -18.41147 -16.57776  -0.01938  -0.19532
 -39.20318 -21.45584 -12.38753  -0.01455  -0.18181
 -39.20318 -23.56249  -7.65591  -0.00907  -0.16655
 -39.20318 -24.63935  -2.58970  -0.00309  -0.15020
 -39.20318 -24.63935   2.58970   0.00309  -0.13350
 -39.20318 -23.56249   7.65592   0.00907  -0.11716
 -39.20318 -21.45584  12.38754   0.01455  -0.10189
 -39.20318 -18.41146  16.57776   0.01938  -0.08838
 -39.20318 -14.56242  20.04346   0.02332  -0.07720
 -39.20318 -10.07693  22.63315   0.02616  -0.06884
 -39.20318  -5.15102  24.23368   0.02780  -0.06368
 -34.13599   0.00000  24.19483   0.03732  -0.13894
 -34.13599   5.03039  23.66611   0.03655  -0.14033
 -34.13599   9.84092  22.10308   0.03416  -0.14444
 -34.13599  14.22136  19.57403   0.03013  -0.15109
 -34.13599  17.98026  16.18950   0.02469  -0.15998
 -34.13599  20.95334  12.09741   0.01830  -0.17074
 -34.13599  23.01065   7.47661   0.01129  -0.18289
 -34.13599  24.06229   2.52905   0.00383  -0.19589
 -34.13599  24.06229  -2.52905  -0.00383  -0.20919
 -34.13599  23.01065  -7.47661  -0.01129  -0.22219
 -34.13599  20.95334 -12.09742  -0.01830  -0.23434
 -34.13599  17.98026 -16.18950  -0.02469  -0.24509
 -34.13599  14.22136 -19.57403  -0.03013  -0.25399
 -34.13599   9.84092 -22.10308  -0.03416  -0.26064
 -34.13599   5.03039 -23.66612  -0.03655  -0.26475
 -34.13599  -0.00000 -24.19483  -0.03732  -0.26614
 -34.13599  -5.03039 -23.66611  -0.03655  -0.26475
 -34.13599  -9.84093 -22.10308  -0.03416  -0.26064
 -34.13599 -14.22137 -19.57403  -0.03013  -0.25399
 -34.13599 -17.98026 -16.18950  -0.02469  -0.24509
 -34.13599 -20.95334 -12.09741  -0.01830  -0.23434
 -34.13599 -23.01065  -7.47661  -0.01129  -0.22219
 -34.13599 -24.06229  -2.52905  -0.00383  -0.20919
 -34.13599 -24.06229   2.52905   0.00383  -0.19589
 -34.13599 -23.01065   7.47662   0.01129  -0.18289
 -34.13599 -20.95334  12.09742   0.01830  -0.17074
 -34.13599 -17.98026  16.18950   0.02469  -0.15998
 -34.13599 -14.22136  19.57403   0.03013  -0.15109
 -34.13599  -9.84092  22.10308   0.03416  -0.14444
 -34.13599  -5.03038  23.66612   0.03655  -0.14033
 -29.24335   0.00000  23.55586   0.02020  -0.27916
 -29.24335   4.89754  23.04111   0.01976  -0.27944
 -29.24335   9.58103  21.51935   0.01833  -0.28026
 -29.24335  13.84579  19.05709   0.01578  -0.28159
 -29.24335  17.50542  15.76195   0.01242  -0.28338
 -29.24335  20.39998  11.77793   0.00884  -0.28553
 -29.24335  22.40296   7.27916   0.00533  -0.28796
 -29.24335  23.42682   2.46226   0.00180  -0.29057
 -29.24335  23.42682  -2.46226  -0.00180  -0.29323
 -29.24335  22.40296  -7.27916  -0.00533  -0.29584
 -29.24335  20.39997 -11.77793  -0.00884  -0.29827
 -29.24335  17.50542 -15.76195  -0.01242  -0.30043
 -29.24335  13.84579 -19.05709  -0.01578  -0.30221
 -29.24335   9.58103 -21.51935  -0.01833  -0.30354
 -29.24335   4.89754 -23.04111  -0.01976  -0.30436
 -29.24335  -0.00000 -23.55586  -0.02020  -0.30464
 -29.24335  -4.89754 -23.04111  -0.01976  -0.30436
 -29.24335  -9.58103 -21.51935  -0.01833  -0.30354
 -29.24335 -13.84579 -19.05709  -0.01578  -0.30221
 -29.24335 -17.50542 -15.76195  -0.01242  -0.30043
 -29.24335 -20.39998 -11.77793  -0.00884  -0.29827
 -29.24335 -22.40296  -7.27916  -0.00533  -0.29584
 -29.24335 -23.42682  -2.46226  -0.00180  -0.29323
 -29.24335 -23.42682   2.46226   0.00180  -0.29057
 -29.24335 -22.40295   7.27916   0.00533  -0.28796
 -29.24335 -20.39997  11.77793   0.00884  -0.28553
 -29.24335 -17.50541  15.76195   0.01242  -0.28338
 -29.24335 -13.84579  19.05709   0.01578  -0.28159
 -29.24335  -9.58103  21.51935   0.01833  -0.28026
 -29.24335  -4.89754  23.04111   0.01976  -0.27944
 -24.51524   0.00000  22.84256  -0.06490  -0.53293
 -24.51524   4.74923  22.34339  -0.06347  -0.53054
 -24.51524   9.29090  20.86771  -0.05948  -0.52347
 -24.51524  13.42652  18.48002  -0.05339  -0.51204
 -24.51524  16.97533  15.28465  -0.04519  -0.49675
 -24.51524  19.78223  11.42128  -0.03454  -0.47826
 -24.51524  21.72456   7.05874  -0.02160  -0.45738
 -24.51524  22.71742   2.38770  -0.00733  -0.43502
 -24.51524  22.71742  -2.38770   0.00733  -0.41217
 -24.51524  21.72456  -7.05874   0.02160  -0.38981
 -24.51524  19.78223 -11.42128   0.03454  -0.36893
 -24.51524  16.97533 -15.28465   0.04519  -0.35044
 -24.51524  13.42652 -18.48002   0.05339  -0.33514
 -24.51524   9.29090 -20.86771   0.05948  -0.32371
 -24.51524   4.74923 -22.34339   0.06347  -0.31665
 -24.51524  -0.00000 -22.84256   0.06490  -0.31426
 -24.51524  -4.74924 -22.34339   0.06347  -0.31665
 -24.51524  -9.29091 -20.86771   0.05948  -0.32371
 -24.51524 -13.42652 -18.48001   0.05339  -0.33514
 -24.51524 -16.97533 -15.28465   0.04519  -0.35044
 -24.51524 -19.78223 -11.42128   0.03454  -0.36893
 -24.51524 -21.72456  -7.05874   0.02160  -0.38981
 -24.51524 -22.71742  -2.38769   0.00733  -0.41217
 -24.51524 -22.71742   2.38770  -0.00733  -0.43502
 -24.51524 -21.72456   7.05874  -0.02160  -0.45738
 -24.51524 -19.78223  11.42128  -0.03454  -0.47826
 -24.51524 -16.97532  15.28466  -0.04519  -0.49675
 -24.51524 -13.42651  18.48002  -0.05339  -0.51204
 -24.51524  -9.29090  20.86771  -0.05948  -0.52347
 -24.51524  -4.74923  22.34339  -0.06347  -0.53054
 -19.97083   0.00000  22.03917  -0.29827  -0.98692
 -19.97083   4.58220  21.55756  -0.29161  -0.97878
 -19.97083   8.96414  20.13378  -0.27235  -0.95472
 -19.97083  12.95430  17.83006  -0.24195  -0.91579
 -19.97083  16.37829  14.74708  -0.20145  -0.86370
 -19.97083  19.08648  11.01958  -0.15159  -0.80071
 -19.97083  20.96049   6.81048  -0.09407  -0.72958
 -19.97083  21.91843   2.30372  -0.03186  -0.65342
 -19.97083  21.91843  -2.30372   0.03186  -0.57557
 -19.97083  20.96049  -6.81048   0.09407  -0.49941
 -19.97083  19.08648 -11.01958   0.15159  -0.42828
 -19.97083  16.37829 -14.74708   0.20145  -0.36529
 -19.97083  12.95430 -17.83006   0.24195  -0.31320
 -19.97083   8.96413 -20.13378   0.27235  -0.27427
 -19.97083   4.58220 -21.55756   0.29161  -0.25021
 -19.97083  -0.00000 -22.03917   0.29827  -0.24207
 -19.97083  -4.58220 -21.55756   0.29161  -0.25021
 -19.97083  -8.96414 -20.13378   0.27235  -0.27427
 -19.97083 -12.95430 -17.83006   0.24195  -0.31320
 -19.97083 -16.37829 -14.74708   0.20145  -0.36529
 -19.97083 -19.08648 -11.01958   0.15159  -0.42828
 -19.97083 -20.96049  -6.81047   0.09407  -0.49941
 -19.97083 -21.91843  -2.30372   0.03186  -0.57557
 -19.97083 -21.91843   2.30372  -0.03186  -0.65342
 -19.97083 -20.96049   6.81048  -0.09407  -0.72958
 -19.97083 -19.08648  11.01959  -0.15159  -0.80071
 -19.97083 -16.37829  14.74708  -0.20145  -0.86370
 -19.97083 -12.95429  17.83006  -0.24195  -0.91579
 -19.97083  -8.96413  20.13378  -0.27235  -0.95472
 -19.97083  -4.58220  21.55756  -0.29161  -0.97878
 -15.63931   0.00000  21.12832  -0.81998  -1.78274
 -15.63931   4.39282  20.66662  -0.80160  -1.76302
 -15.63931   8.59366  19.30168  -0.74800  -1.70472
 -15.63931  12.41892  17.09317  -0.66277  -1.61039
 -15.63931  15.70140  14.13761  -0.54954  -1.48416
 -15.63931  18.29766  10.56416  -0.41190  -1.33153
 -15.63931  20.09423   6.52901  -0.25507  -1.15918
 -15.63931  21.01258   2.20851  -0.08633  -0.97464
 -15.63931  21.01258  -2.20851   0.08633  -0.78598
 -15.63931  20.09423  -6.52901   0.25507  -0.60145
 -15.63931  18.29766 -10.56416   0.41190  -0.42910
 -15.63931  15.70140 -14.13761   0.54954  -0.27647
 -15.63931  12.41891 -17.09317   0.66277  -0.15023
 -15.63931   8.59366 -19.30168   0.74800  -0.05590
 -15.63931   4.39282 -20.66662   0.80160   0.00240
 -15.63931  -0.00000 -21.12832   0.81998   0.02212
 -15.63931  -4.39283 -20.66662   0.80160   0.00240
 -15.63931  -8.59366 -19.30168   0.74800  -0.05590
 -15.63931 -12.41892 -17.09317   0.66277  -0.15023
 -15.63931 -15.70140 -14.13760   0.54954  -0.27647
 -15.63931 -18.29766 -10.56416   0.41190  -0.42910
 -15.63931 -20.09423  -6.52901   0.25507  -0.60145
 -15.63931 -21.01258  -2.20851   0.08633  -0.78598
 -15.63931 -21.01258   2.20851  -0.08633  -0.97464
 -15.63931 -20.09423   6.52901  -0.25507  -1.15918
 -15.63931 -18.29766  10.56416  -0.41190  -1.33153
 -15.63931 -15.70140  14.13761  -0.54954  -1.48416
